"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.658577"	"spleen"	4.69e-12	6.265151916	"dbEST"
"Hs.660288"	"spleen"	4.69e-12	6.670014989	"dbEST"
"Hs.664482"	"spleen"	4.69e-12	6.277594701	"dbEST"
"Hs.664779"	"spleen"	4.69e-12	6.257141365	"dbEST"
"Hs.665311"	"spleen"	4.69e-12	6.314555225	"dbEST"
"Hs.667005"	"spleen"	4.69e-12	6.257141365	"dbEST"
"Hs.667022"	"spleen"	4.69e-12	5.604472071	"dbEST"
"Hs.670359"	"spleen"	4.69e-12	6.289928888	"dbEST"
"Hs.687347"	"spleen"	4.69e-12	6.423735402	"dbEST"
"Hs.687393"	"spleen"	4.69e-12	6.445414077	"dbEST"
"Hs.687399"	"spleen"	4.69e-12	6.257141365	"dbEST"
"Hs.687700"	"spleen"	4.69e-12	6.445414077	"dbEST"
"Hs.687870"	"spleen"	4.69e-12	6.076275348	"dbEST"
"Hs.687872"	"spleen"	4.69e-12	6.311851314	"dbEST"
"Hs.687920"	"spleen"	4.69e-12	6.527253325	"dbEST"
"Hs.688066"	"spleen"	4.69e-12	6.417660847	"dbEST"
"Hs.690290"	"spleen"	4.69e-12	6.56018034	"dbEST"
"Hs.702560"	"spleen"	4.69e-12	6.226256456	"dbEST"
"Hs.729275"	"spleen"	4.69e-12	5.673882374	"dbEST"
"Hs.658216"	"spleen"	4.35e-12	5.421789945	"dbEST"
"Hs.503429"	"spleen"	3.56e-12	4.123419655	"dbEST"
"Hs.411295"	"spleen"	3.4e-12	4.930524635	"dbEST"
"Hs.54517"	"spleen"	3.4e-12	4.601958522	"dbEST"
"Hs.572445"	"spleen"	3.4e-12	5.124998812	"dbEST"
"Hs.633084"	"spleen"	3.4e-12	5.800054338	"dbEST"
"Hs.656223"	"spleen"	3.4e-12	4.058268407	"dbEST"
"Hs.656237"	"spleen"	3.4e-12	5.98896145	"dbEST"
"Hs.656346"	"spleen"	3.4e-12	4.518960773	"dbEST"
"Hs.659788"	"spleen"	3.4e-12	5.507610675	"dbEST"
"Hs.660239"	"spleen"	3.4e-12	6.216254812	"dbEST"
"Hs.706438"	"spleen"	3.4e-12	6.065860554	"dbEST"
"Hs.657607"	"spleen"	2.83e-12	4.173219106	"dbEST"
"Hs.594658"	"spleen"	2.78e-12	4.358294739	"dbEST"
"Hs.632166"	"spleen"	2e-12	5.642038374	"dbEST"
"Hs.633031"	"spleen"	1.78e-12	6.221251622	"dbEST"
"Hs.655102"	"spleen"	1.78e-12	6.333166086	"dbEST"
"Hs.655276"	"spleen"	1.78e-12	6.186123817	"dbEST"
"Hs.656433"	"spleen"	1.78e-12	5.798696334	"dbEST"
"Hs.658277"	"spleen"	1.78e-12	6.07680329	"dbEST"
"Hs.687371"	"spleen"	1.78e-12	6.480359907	"dbEST"
"Hs.687388"	"spleen"	1.78e-12	4.638273279	"dbEST"
"Hs.713059"	"spleen"	1.78e-12	6.063573137	"dbEST"
"Hs.117117"	"spleen"	1.64e-12	6.557015107	"dbEST"
"Hs.143347"	"spleen"	1.64e-12	6.493066589	"dbEST"
"Hs.14780"	"spleen"	1.64e-12	6.536707439	"dbEST"
"Hs.269151"	"spleen"	1.64e-12	6.462773085	"dbEST"
"Hs.274295"	"spleen"	1.64e-12	6.424269977	"dbEST"
"Hs.290831"	"spleen"	1.64e-12	6.500761702	"dbEST"
"Hs.291530"	"spleen"	1.64e-12	6.132888665	"dbEST"
"Hs.33384"	"spleen"	1.64e-12	6.508421883	"dbEST"
"Hs.436728"	"spleen"	1.64e-12	6.462773085	"dbEST"
"Hs.511432"	"spleen"	1.64e-12	6.529642733	"dbEST"
"Hs.511790"	"spleen"	1.64e-12	6.536707439	"dbEST"
"Hs.538710"	"spleen"	1.64e-12	6.536707439	"dbEST"
"Hs.593712"	"spleen"	1.64e-12	6.522213171	"dbEST"
"Hs.596317"	"spleen"	1.64e-12	6.486847198	"dbEST"
"Hs.597858"	"spleen"	1.64e-12	6.557015107	"dbEST"
"Hs.602997"	"spleen"	1.64e-12	6.522951544	"dbEST"
"Hs.630993"	"spleen"	1.64e-12	6.557015107	"dbEST"
"Hs.633099"	"spleen"	1.64e-12	6.228887776	"dbEST"
