"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.568804"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.632070"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.662373"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.664960"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.726674"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.98394"	"testis"	1.1e-15	7.072427502	"dbEST"
"Hs.125251"	"testis"	1.09e-15	6.254089403	"dbEST"
"Hs.132310"	"testis"	1.09e-15	7.069402406	"dbEST"
"Hs.163070"	"testis"	1.09e-15	7.041487994	"dbEST"
"Hs.445172"	"testis"	1.09e-15	7.005195602	"dbEST"
"Hs.505361"	"testis"	1.09e-15	7.014440411	"dbEST"
"Hs.666122"	"testis"	1.09e-15	7.069402406	"dbEST"
"Hs.98945"	"testis"	1.09e-15	7.069402406	"dbEST"
"Hs.591698"	"testis"	9.57e-16	5.327385226	"dbEST"
"Hs.712614"	"testis"	8.78e-16	4.627993151	"dbEST"
"Hs.99052"	"testis"	7.57e-16	6.264899699	"dbEST"
"Hs.652566"	"testis"	6.54e-16	7.061893041	"dbEST"
"Hs.97556"	"testis"	6.54e-16	7.061893041	"dbEST"
"Hs.143519"	"testis"	5.14e-16	6.760169989	"dbEST"
"Hs.726812"	"testis"	5.09e-16	6.942131598	"dbEST"
"Hs.720778"	"testis"	3.83e-16	6.004548008	"dbEST"
"Hs.97726"	"testis"	3.07e-16	7.051622531	"dbEST"
"Hs.121554"	"testis"	1.73e-16	6.350148993	"dbEST"
"Hs.393714"	"testis"	1.06e-16	4.189250273	"dbEST"
"Hs.696758"	"testis"	1.06e-16	4.046168545	"dbEST"
"Hs.709473"	"testis"	1.05e-16	5.461783086	"dbEST"
"Hs.97174"	"testis"	9.67e-17	5.133281441	"dbEST"
"Hs.269546"	"testis"	9.28e-17	6.697672733	"dbEST"
"Hs.98095"	"testis"	9.28e-17	6.119763065	"dbEST"
"Hs.146614"	"testis"	8.24e-17	7.069792291	"dbEST"
"Hs.220558"	"testis"	8.24e-17	7.00347126	"dbEST"
"Hs.525933"	"testis"	8.24e-17	6.797437803	"dbEST"
